1598359885.581,0.572,0.423,0.286
1598359885.829,0.574,0.423,0.288
1598359886.076,0.573,0.422,0.285
1598359886.323,0.574,0.421,0.282
1598359886.554,0.574,0.421,0.282
1598359886.802,0.576,0.422,0.278
1598359887.047,0.578,0.422,0.274
1598359887.296,0.578,0.426,0.273
1598359887.542,0.579,0.425,0.27
1598359887.772,0.579,0.424,0.267
1598359888.018,0.579,0.423,0.266
1598359888.263,0.579,0.419,0.266
1598359888.508,0.58,0.418,0.269
1598359888.757,0.579,0.418,0.271
1598359889.006,0.579,0.417,0.272
1598359889.247,0.581,0.42,0.276
1598359889.479,0.581,0.422,0.277
1598359889.724,0.581,0.423,0.271
1598359889.969,0.581,0.419,0.268
1598359890.213,0.582,0.418,0.267
1598359890.459,0.582,0.418,0.267
1598359890.704,0.582,0.416,0.266
1598359890.949,0.582,0.416,0.264
1598359891.193,0.582,0.419,0.264
1598359891.44,0.582,0.418,0.259
1598359891.685,0.582,0.418,0.254
1598359891.93,0.582,0.42,0.254
1598359892.158,0.58,0.419,0.259
1598359892.406,0.58,0.418,0.268
1598359892.652,0.582,0.421,0.272
1598359892.899,0.581,0.421,0.274
1598359893.144,0.581,0.42,0.274
1598359893.392,0.582,0.42,0.273
1598359893.621,0.582,0.42,0.273
1598359893.87,0.581,0.422,0.271
1598359894.116,0.583,0.424,0.271
1598359894.362,0.583,0.424,0.27
1598359894.609,0.582,0.424,0.268
1598359894.841,0.582,0.423,0.268
1598359895.089,0.582,0.422,0.268
1598359895.335,0.581,0.422,0.27
1598359895.583,0.581,0.421,0.271
1598359895.83,0.581,0.422,0.274
1598359896.058,0.582,0.425,0.278
1598359896.305,0.582,0.424,0.281
1598359896.55,0.583,0.42,0.276
1598359896.799,0.583,0.421,0.262
1598359897.045,0.582,0.422,0.248
1598359897.292,0.582,0.423,0.24
1598359897.522,0.581,0.424,0.235
1598359897.771,0.58,0.424,0.23
1598359898.019,0.579,0.426,0.231
1598359898.25,0.578,0.424,0.228
1598359898.499,0.578,0.424,0.216
1598359898.743,0.578,0.422,0.203
1598359898.992,0.578,0.422,0.19
1598359899.24,0.576,0.42,0.176
1598359899.484,0.576,0.417,0.173
1598359899.713,0.577,0.418,0.172
1598359899.96,0.577,0.419,0.174
1598359900.208,0.577,0.419,0.177
1598359900.455,0.576,0.419,0.182
1598359900.688,0.576,0.415,0.185
1598359900.937,0.575,0.415,0.188
1598359901.185,0.575,0.413,0.191
1598359901.429,0.575,0.414,0.192
1598359901.678,0.575,0.413,0.192
1598359901.921,0.573,0.412,0.191
1598359902.149,0.572,0.412,0.19
1598359902.398,0.571,0.41,0.183
1598359902.646,0.569,0.411,0.174
1598359902.896,0.569,0.415,0.171
1598359903.124,0.568,0.416,0.168
1598359903.37,0.568,0.417,0.168
1598359903.619,0.568,0.418,0.165
1598359903.866,0.567,0.419,0.164
1598359904.115,0.567,0.418,0.166
1598359904.343,0.566,0.418,0.167
1598359904.591,0.565,0.419,0.171
1598359904.836,0.565,0.416,0.183
1598359905.081,0.565,0.415,0.218
1598359905.328,0.566,0.414,0.233
1598359905.579,0.568,0.413,0.246
1598359905.805,0.568,0.415,0.243
1598359906.053,0.569,0.415,0.218
1598359906.301,0.568,0.416,0.191
1598359906.551,0.567,0.415,0.177
1598359906.783,0.566,0.414,0.168
1598359907.031,0.565,0.412,0.161
1598359907.278,0.566,0.415,0.163
1598359907.527,0.576,0.472,0.212
1598359907.757,0.544,0.553,0.196
1598359908.005,0.531,0.559,0.107
1598359908.252,0.53,0.604,0.048
1598359908.497,0.534,0.656,-0.038
1598359908.747,0.571,0.66,-0.122
1598359908.977,0.645,0.673,-0.083
1598359909.225,0.612,0.571,0.061
1598359909.472,0.597,0.532,0.111
1598359909.721,0.588,0.51,0.111
1598359909.949,0.592,0.526,0.106
1598359910.199,0.61,0.541,0.095
1598359910.444,0.604,0.541,0.085
1598359910.693,0.61,0.533,0.075
1598359910.925,0.597,0.548,0.073
1598359911.171,0.599,0.58,0.065
1598359911.416,0.595,0.586,0.068
1598359911.661,0.588,0.553,0.087
1598359911.907,0.579,0.524,0.1
1598359912.152,0.583,0.523,0.093
1598359912.399,0.584,0.541,0.093
1598359912.631,0.593,0.549,0.085
1598359912.879,0.599,0.573,0.073
1598359913.127,0.624,0.623,0.037
1598359913.372,0.627,0.685,0.005
1598359913.619,0.648,0.734,0
1598359913.862,0.629,0.662,0.028
1598359914.094,0.601,0.612,0.033
1598359914.341,0.586,0.603,0.032
1598359914.584,0.572,0.625,0.04
1598359914.83,0.575,0.608,0.045
1598359915.079,0.57,0.603,0.048
1598359915.324,0.571,0.599,0.05
1598359915.552,0.571,0.589,0.048
1598359915.798,0.572,0.597,0.06
1598359916.044,0.576,0.607,0.065
1598359916.286,0.577,0.594,0.076
1598359916.534,0.569,0.598,0.072
1598359916.781,0.586,0.597,0.072
1598359917.027,0.572,0.603,0.078
1598359917.27,0.586,0.609,0.076
1598359917.521,0.568,0.603,0.092
1598359917.746,0.587,0.601,0.084
1598359917.993,0.567,0.608,0.087
1598359918.243,0.591,0.613,0.081
1598359918.489,0.577,0.61,0.098
1598359918.739,0.592,0.611,0.094
1598359918.97,0.564,0.59,0.108
1598359919.219,0.594,0.598,0.096
1598359919.465,0.566,0.59,0.103
1598359919.696,0.585,0.594,0.092
1598359919.943,0.564,0.588,0.099
1598359920.19,0.588,0.587,0.077
1598359920.439,0.574,0.581,0.068
1598359920.681,0.574,0.57,0.067
1598359920.927,0.584,0.565,0.058
1598359921.158,0.559,0.553,0.069
1598359921.403,0.583,0.554,0.053
1598359921.651,0.561,0.543,0.061
1598359921.897,0.576,0.54,0.058
1598359922.142,0.565,0.544,0.06
1598359922.389,0.574,0.542,0.057
1598359922.636,0.561,0.543,0.076
1598359922.879,0.569,0.54,0.064
1598359923.124,0.558,0.538,0.063
1598359923.354,0.554,0.543,0.099
1598359923.603,0.565,0.546,0.097
1598359923.851,0.562,0.546,0.108
1598359924.097,0.577,0.546,0.101
1598359924.342,0.557,0.545,0.106
1598359924.586,0.577,0.558,0.1
1598359924.815,0.557,0.55,0.114
1598359925.065,0.568,0.536,0.111
1598359925.31,0.565,0.53,0.117
1598359925.56,0.564,0.527,0.119
1598359925.791,0.558,0.521,0.123
1598359926.039,0.555,0.509,0.127
1598359926.286,0.561,0.507,0.127
1598359926.535,0.559,0.495,0.13
1598359926.764,0.558,0.497,0.132
1598359927.011,0.558,0.496,0.142
1598359927.255,0.554,0.5,0.162
1598359927.504,0.552,0.499,0.173
1598359927.749,0.565,0.503,0.162
1598359927.996,0.567,0.499,0.145
1598359928.242,0.53,1.089,0.129
1598359928.469,-1.088,38.336,-0.829
1598359928.715,-1.325,44.005,-0.987
1598359928.965,-1.332,44.006,-0.984
1598359929.214,-1.324,44.009,-0.996
1598359929.447,-1.334,44.013,-0.984
1598359929.695,-1.325,44.023,-1
1598359929.942,-1.336,44.025,-0.982
1598359930.188,-1.316,44.042,-0.993
1598359930.433,-1.335,44.059,-1.003
1598359930.679,-1.308,44.097,-1.009
1598359930.907,-1.321,44.08,-0.982
1598359931.156,-1.312,44.067,-0.973
1598359931.402,-1.307,44.073,-0.98
1598359931.646,-1.307,44.068,-0.996
1598359931.89,-1.298,44.07,-1.018
1598359932.137,-1.299,44.075,-1.039
1598359932.37,-1.301,44.074,-1.052
1598359932.616,-1.296,44.073,-1.06
1598359932.867,-1.3,44.081,-1.059
1598359933.109,-1.304,44.067,-1.054
1598359933.357,-1.314,44.05,-1.048
1598359933.606,-1.305,44.054,-1.049
1598359933.836,-1.314,44.056,-1.049
1598359934.086,-1.308,44.062,-1.034
1598359934.336,-1.31,44.049,-1.005
1598359934.561,-1.321,44.04,-0.934
1598359934.806,-1.318,44.038,-0.923
1598359935.053,-1.319,44.038,-1
1598359935.296,-1.323,44.038,-1.032
1598359935.545,-1.322,44.058,-1.044
1598359935.792,-1.321,44.102,-0.984
1598359936.037,-1.306,44.141,-1.095
1598359936.284,-1.316,44.16,-1.133
1598359936.511,-1.317,44.177,-1.144
1598359936.759,-1.325,44.202,-1.155
1598359937.005,-1.293,44.268,-1.189
1598359937.254,-1.281,44.263,-1.186
1598359937.487,-1.294,44.208,-1.148
1598359937.736,-1.307,44.191,-1.136
1598359937.983,-1.312,44.189,-1.161
1598359938.233,-1.276,44.196,-1.161
1598359938.463,-1.286,44.201,-1.16
1598359938.713,-1.292,44.205,-1.155
1598359938.964,-1.254,44.204,-1.17
1598359939.21,-1.293,44.19,-1.146
1598359939.439,-1.263,44.145,-1.103
1598359939.688,-1.319,44.116,-1.081
1598359939.935,-1.286,44.112,-1.086
1598359940.184,-1.295,44.137,-1.091
1598359940.412,-1.278,44.144,-1.075
1598359940.662,-1.303,44.123,-0.959
1598359940.909,-1.266,44.125,-1.039
1598359941.157,-1.299,44.117,-0.859
1598359941.388,-1.29,44.135,-0.814
1598359941.637,-1.304,44.134,-0.883
1598359941.886,-1.285,44.14,-0.721
1598359942.136,-1.295,44.144,-0.764
1598359942.366,-1.28,44.155,-0.731
1598359942.612,-1.304,44.143,-0.872
1598359942.858,-1.329,44.107,-0.883
1598359943.105,-1.343,44.009,-0.829
1598359943.353,-1.357,43.948,-0.802
1598359943.578,-1.369,43.928,-0.78
1598359943.826,-1.377,43.92,-0.768
1598359944.071,-1.384,43.915,-0.751
1598359944.319,-1.385,43.911,-0.734
1598359944.564,-1.385,43.911,-0.725
1598359944.812,-1.383,43.913,-0.714
1598359945.056,-1.384,43.917,-0.706
1598359945.285,-1.379,43.918,-0.705
1598359945.529,-1.376,43.911,-0.701
1598359945.775,-1.376,43.891,-0.706
1598359946.024,-1.38,43.893,-0.689
1598359946.272,-1.394,43.888,-0.659
1598359946.517,-1.406,43.89,-0.64
1598359946.746,-1.418,43.901,-0.638
1598359946.995,-1.425,43.906,-0.632
1598359947.242,-1.425,43.908,-0.624
1598359947.489,-1.425,43.909,-0.621
1598359947.737,-1.423,43.911,-0.619
1598359947.983,-1.418,43.91,-0.622
1598359948.209,-1.415,43.913,-0.621
1598359948.458,-1.415,43.913,-0.631
1598359948.706,-1.415,43.915,-0.639
1598359948.956,-1.417,43.916,-0.649
1598359949.187,-1.417,43.916,-0.655
1598359949.431,-1.419,43.917,-0.66
1598359949.679,-1.419,43.918,-0.664
1598359949.928,-1.421,43.919,-0.671
1598359950.174,-1.42,43.918,-0.68
1598359950.42,-1.42,43.918,-0.693
1598359950.648,-1.42,43.919,-0.695
1598359950.895,-1.42,43.921,-0.699
1598359951.143,-1.42,43.922,-0.707
1598359951.389,-1.419,43.923,-0.715
1598359951.638,-1.419,43.922,-0.717
1598359951.868,-1.419,43.922,-0.72
1598359952.114,-1.421,43.922,-0.721
1598359952.36,-1.421,43.924,-0.718
1598359952.607,-1.421,43.925,-0.722
1598359952.84,-1.421,43.925,-0.724
1598359953.087,-1.421,43.924,-0.71
1598359953.337,-1.42,43.923,-0.693
1598359953.585,-1.419,43.922,-0.681
1598359953.814,-1.417,43.918,-0.67
1598359954.061,-1.417,43.917,-0.661
1598359954.306,-1.414,43.92,-0.649
1598359954.557,-1.412,43.919,-0.651
1598359954.806,-1.411,43.917,-0.658
1598359955.033,-1.411,43.917,-0.66
1598359955.279,-1.412,43.917,-0.66
1598359955.525,-1.411,43.919,-0.659
1598359955.77,-1.412,43.918,-0.659
1598359956.019,-1.411,43.919,-0.66
1598359956.264,-1.411,43.917,-0.659
1598359956.511,-1.411,43.918,-0.654
1598359956.739,-1.41,43.917,-0.655
1598359956.986,-1.411,43.917,-0.66
1598359957.231,-1.41,43.918,-0.664
1598359957.48,-1.41,43.918,-0.666
1598359957.728,-1.41,43.919,-0.668
1598359957.956,-1.411,43.922,-0.67
1598359958.204,-1.411,43.923,-0.672
1598359958.451,-1.412,43.926,-0.678
1598359958.701,-1.413,43.927,-0.683
1598359958.95,-1.413,43.929,-0.688
1598359959.177,-1.413,43.929,-0.7
1598359959.425,-1.413,43.927,-0.717
1598359959.671,-1.413,43.928,-0.728
1598359959.92,-1.412,43.928,-0.732
1598359960.168,-1.413,43.927,-0.733
1598359960.394,-1.413,43.927,-0.729
1598359960.641,-1.412,43.927,-0.728
1598359960.889,-1.408,43.923,-0.775
1598359961.137,-1.419,43.921,-0.703
1598359961.384,-1.424,43.922,-0.648
1598359961.614,-1.418,43.923,-0.699
